0	15
1	717
2	907
3	910
4	1216
5	1233
6	1236
7	1634
8	1637
9	1637
10	1672
11	1681
12	1705
13	1993
14	1994
15	2009
16	2044
17	2044
18	2305
19	2325
20	2716
21	3024
22	3049
23	3053
24	3271
26	3333
27	3363
28	3367
29	3404
30	3404
31	3476
32	3520
33	3530
34	3537
35	3540
36	3542
37	3637
38	3668
39	3684
40	3713
41	3713
42	3716
43	3737
44	3858
45	3858
46	3866
47	3900
48	3911
49	3911
50	3918
51	3925
52	3925
53	3930
54	3930
55	3930
56	4074
58	4121
59	4149
60	4183
61	4190
62	4210
63	4798
64	4800
65	4867
66	4895
67	4927
68	4952
69	5015
70	5015
71	5027
72	5027
73	5198
74	5206
75	5213
76	5236
77	5327
78	5334
79	5434
80	5438
81	5449
82	5453
83	5453
84	5509
85	5525
86	5547
87	5585
88	5598
90	5751
91	5778
92	5873
93	6123
94	6123
95	6132
96	6146
97	6188
98	6212
99	6219
100	6219
101	6240
102	6249
103	6311
104	6379
105	6404
106	6414
107	6427
108	6477
109	6846
110	6874
111	6921
112	6948
113	7052
114	7086
116	7109
117	7113
118	7140
119	7178
120	7235
121	7248
122	7284
123	7306
124	7315
125	7320
126	7376
128	7380
129	7398
130	7402
131	7428
132	7435
133	7449
134	7455
135	7473
136	7590
137	7644
138	7690
139	7751
140	7778
142	7782
143	7782
144	7793
145	7815
146	7821
147	7942
148	7982
149	8040
150	8056
151	8085
152	8087
153	8102
154	8106
156	8121
157	8133
158	8161
159	8169
160	8169
161	8169
162	8173
163	8176
165	8196
166	8286
167	8288
168	8303
169	8310
170	8313
171	8313
172	8365
173	8387
175	8412
176	8421
177	8421
178	8423
179	8433
180	8746
181	8763
182	8787
184	8799
185	8805
186	8832
187	8910
188	8912
189	8977
190	9068
191	9112
192	9208
194	9220
195	9243
196	9256
197	9286
198	9304
199	9310
200	9329
202	9375
203	9464
204	9469
205	9477
206	9477
207	9492
208	9493
210	9544
211	9560
212	9579
213	9583
214	9592
215	9599
216	9605
217	9618
218	9618
220	9647
221	9653
222	9673
223	9681
224	9700
225	9771
227	9771
228	9794
229	9846
230	9847
231	9850
232	9924
233	9970
235	9974
236	9982
237	9987
238	10103
239	10107
240	10172
242	10207
243	10214
244	10246
245	10284
246	10284
248	10289
249	10290
250	10297
251	10301
252	10337
253	10356
255	10371
256	10372
257	10400
258	10400
259	10406
260	10452
262	10454
263	10500
264	10559
265	10566
267	10566
268	10572
269	10697
270	10706
271	10727
272	10753
274	10775
275	10775
276	10793
277	10811
278	10815
280	10829
281	10840
282	10846
283	10846
285	10872
286	10898
287	10901
288	10936
289	10936
291	11029
292	11038
293	11051
294	11054
295	11098
296	11116
298	11117
299	11144
300	11145
301	11145
302	11154
304	11158
305	11163
306	11167
307	11177
309	11549
310	11559
311	11559
312	11564
314	11569
315	11585
316	11585
317	11585
318	11587
320	11601
321	11637
322	11637
323	11647
324	11647
326	11648
327	11654
328	11657
329	11661
331	11675
332	11682
333	11683
334	11692
336	11695
337	11706
338	11724
339	11728
341	11738
342	11793
343	11798
344	11799
346	11806
347	11810
348	11811
350	11818
351	11822
352	11837
353	11843
355	11854
356	11854
357	11872
358	11872
360	11879
361	11900
362	11921
363	11921
364	11926
366	11943
367	11957
368	11960
369	11969
371	11973
372	11979
373	11979
374	12041
376	12061
377	12197
378	12198
379	12200
381	12210
382	12268
383	12268
385	12270
386	12276
387	12320
388	12330
389	12341
391	12345
392	12346
393	12397
394	12418
395	12427
397	12434
398	12451
399	12451
401	12454
402	12476
403	12496
404	12506
406	12506
407	12512
408	12533
409	12540
411	12580
412	12926
413	12953
414	12961
416	12967
417	12990
418	13016
419	13019
421	13028
422	13043
423	13066
424	13067
426	13071
427	13071
428	13086
429	13086
431	13095
432	13095
433	13108
435	13108
436	13119
437	13417
438	13421
440	13421
441	13430
442	13447
443	13452
445	13452
446	13459
447	13470
448	13483
449	13483
451	13487
452	13487
453	13513
455	13527
456	13549
457	13579
458	13580
460	13591
461	13620
462	13629
464	13645
465	13645
466	13667
467	13695
469	13698
470	13708
471	13711
473	13714
474	13735
475	13735
476	13737
478	13739
479	13746
480	13750
481	13754
483	13755
484	13757
485	13775
487	13789
488	13795
490	13797
491	13819
492	13827
493	13854
495	13863
496	13869
497	13876
499	13877
500	13885
502	13891
503	13898
504	13913
505	13924
507	13969
508	13971
509	13972
511	13972
512	13972
513	13973
514	13982
516	13982
517	14000
518	14010
519	14021
521	14042
522	14058
523	14063
525	14069
526	14115
527	14115
529	14116
530	14120
531	14121
533	14130
534	14147
535	14149
537	14161
538	14161
539	14161
541	14164
542	14164
544	14164
545	14164
546	14172
548	14173
549	14193
551	14194
552	14194
553	14197
555	14197
556	14197
557	14211
559	14212
560	14215
561	14215
563	14218
564	14224
565	14226
567	14251
568	14272
569	14339
571	14339
572	14376
573	14380
575	14403
576	14403
577	14405
578	14411
580	14419
581	14424
582	14498
584	14514
585	14514
586	14514
588	14515
589	14522
591	14522
592	14524
593	14527
594	14528
596	14528
597	14531
599	14541
600	14541
601	14564
603	14564
604	14567
605	14567
607	14576
608	14576
609	14576
610	14583
612	14583
613	14583
614	14588
616	14588
617	14589
618	14604
620	14604
621	14604
622	14613
623	14614
625	14616
626	14617
628	14625
629	14625
630	14625
632	14627
633	14642
634	14642
636	14642
637	14642
639	14651
640	14651
641	14654
643	14769
644	14771
645	14771
647	14771
648	14771
650	14772
651	14775
652	14778
654	14780
655	14785
657	14789
658	14792
659	14792
661	14793
662	14795
663	14795
665	14826
666	14868
668	14868
669	14868
670	14869
672	14880
673	14890
674	14890
676	14958
677	14959
678	14960
680	14960
681	14960
683	14960
684	14968
686	14969
687	14969
688	14969
690	14969
691	14969
692	14969
693	14974
695	14974
696	14974
697	14974
699	14976
700	14987
701	15031
703	15221
704	15225
705	15232
707	15232
708	15238
709	15240
711	15257
712	15277
713	15287
715	15287
716	15287
717	15287
719	15287
720	15288
721	15326
722	15326
724	15362
725	15388
727	15392
728	15393
729	15393
731	15393
732	15405
734	15405
735	15405
736	15405
738	15405
739	15412
740	15412
742	15412
743	15413
745	15420
746	15424
747	15427
749	15427
750	15433
751	15451
753	15451
754	15459
756	15459
757	15461
758	15462
760	15463
761	15477
763	15486
764	15491
765	15502
766	15512
768	15512
769	15521
770	15525
772	15770
773	15801
774	15824
775	15824
777	15824
778	15844
779	15844
781	15845
782	15868
783	15881
785	16210
786	16214
787	16214
788	16214
790	16226
791	16226
792	16232
794	16232
795	16232
797	16293
798	16312
800	16338
801	16359
802	16359
804	16365
805	16367
806	16368
808	16415
809	16417
811	16418
812	16418
814	16421
815	16436
816	16443
818	16446
819	16447
820	16447
822	16448
823	16448
824	16449
826	16456
827	16456
828	16457
830	16458
831	16459
832	16462
834	16468
835	16473
837	16507
838	16508
840	16508
841	16523
842	16525
844	16534
845	16534
847	16535
848	16571
850	16571
851	16573
852	16573
854	16579
855	16580
856	16581
858	16635
859	16635
861	17023
862	17200
863	17237
865	17237
866	17247
868	17247
869	17255
870	17255
872	17255
873	17271
874	17863
876	17887
877	17887
879	17888
880	17888
882	17888
883	17889
885	17894
886	17898
888	17898
889	17901
890	17910
892	17910
893	17910
894	17915
896	17915
897	17915
899	17915
900	17915
901	17915
903	17915
904	17934
905	17934
907	17934
908	17939
910	17941
911	17950
913	17956
914	17983
916	17983
918	17983
919	17983
920	18003
922	18014
923	18014
925	18021
926	18043
928	18054
929	18054
931	18055
932	18067
934	18067
935	18067
936	18075
938	18075
939	18076
940	18077
942	18090
943	18102
944	18102
946	18102
947	18103
949	18103
950	18109
951	18112
953	18121
954	18125
956	18125
957	18126
959	18130
960	18130
961	18134
963	18181
964	18183
965	18183
967	18208
968	18208
970	18213
971	18220
973	18221
974	18226
975	18226
977	18231
978	18231
980	18237
981	18252
982	18252
984	18256
985	18257
987	18258
988	18258
990	18277
991	18277
992	18303
994	18306
995	18306
997	18314
998	18315
999	18316
1001	18317
1002	18318
1003	18319
1005	18320
1006	18339
1008	18379
1009	18395
1010	18399
1012	18414
1013	18414
1015	18424
1016	18424
1018	18427
1019	18427
1020	18427
1022	18452
1023	18470
1024	18481
1026	18487
1027	18487
1029	18489
1030	18489
1032	18503
1033	18511
1035	18511
1036	18518
1037	18518
1039	18518
1040	18521
1042	18521
1043	18521
1045	18551
1046	18551
1048	18551
1049	18551
1051	18554
1052	18555
1054	18555
1055	18555
1057	18556
1058	18556
1060	18556
1061	18566
1062	18567
1064	18567
1065	18571
1067	18575
1068	18575
1070	18585
1071	18585
1073	18585
1074	18619
1076	18619
1077	18619
1078	18627
1080	18627
1081	18680
1083	18680
1084	18680
1086	18681
1087	18691
1089	18691
1090	18691
1092	18691
1094	18691
1096	18693
1097	18700
1099	18701
1101	18705
1102	18705
1104	18705
1105	18705
1107	18730
1108	19271
1110	19271
1111	19272
1113	19272
1114	19273
1116	19273
1117	19273
1118	19275
1120	19282
1121	19282
1123	19283
1124	19290
1125	19291
1127	19292
1128	19292
1130	19295
1131	19295
1133	19341
1134	19341
1136	19341
1137	19350
1139	19350
1140	19359
1141	19359
1143	19359
1144	19359
1146	19369
1147	19370
1148	19373
1150	19373
1151	19374
1153	19374
1154	19374
1155	19398
1157	19401
1158	19401
1160	19401
1161	19401
1163	19401
1164	19404
1166	19406
1167	19414
1169	19414
1170	19415
1171	19415
1173	19416
1174	19419
1176	19419
1177	19419
1179	19419
1180	19419
1181	19419
1183	19422
1184	19428
1186	19428
1187	19429
1189	19429
1190	19429
1191	19429
1193	19431
1194	19469
1195	19469
1197	19470
1198	19475
1199	19475
1201	19475
1202	19613
1204	19632
1205	19632
1207	19632
1208	19632
1210	19633
1211	19633
1213	19635
1214	19637
1216	19641
1217	19641
1219	19642
1220	19674
1222	19675
1223	19676
1225	19676
1226	19681
1228	19681
1229	19681
1231	19683
1232	19683
1233	19717
1235	19718
1236	19718
1238	19718
1239	19722
1241	19726
1242	19733
1244	19733
1245	19733
1247	19733
1248	19734
1250	19735
1251	19986
1252	19989
1254	19990
1255	19990
1257	19990
1258	20003
1260	20003
1261	20003
1263	20003
1264	20003
1266	20003
1267	20025
1269	20025
1270	20025
1271	20025
1273	20027
1275	20028
1276	20028
1278	20029
1279	20030
1281	20030
1282	20079
1284	20081
1285	20081
1286	20081
1288	20084
1289	20085
1290	20085
1292	20085
1293	20089
1295	20092
1296	20096
1297	20096
1299	20096
1300	20101
1302	20101
1303	20101
1305	20109
1306	20111
1308	20111
1309	20113
1311	20114
1312	20114
1313	20114
1315	20114
1316	20114
1318	20138
1319	20154
1321	20154
1322	20154
1324	20178
1325	20178
1326	20178
1328	20180
1329	20180
1330	20187
1332	20187
1333	20187
1335	20187
1336	20196
1338	20196
1339	20215
1341	20224
1343	20224
1344	20224
1346	20224
1347	20224
1349	20224
1350	20224
1352	20224
1353	20228
1354	20228
1356	20231
1357	20232
1359	20233
1360	20242
1362	20242
1363	20244
1365	20244
1366	20244
1368	20247
1369	20247
1371	20247
1372	20247
1374	20249
1375	20249
1377	20251
1378	20253
1380	20256
1381	20326
1383	20326
1384	20327
1386	20327
1387	20328
1389	20328
1390	20328
1391	20328
1393	20328
1394	20328
1396	20328
1397	20328
1399	20328
1400	20330
1402	20330
1403	20330
1405	20331
1406	20335
1408	20335
1410	20336
1411	20338
1412	20338
1414	20338
1416	20338
1417	20359
1419	20360
1420	20360
1422	20360
1423	20360
1425	20360
1426	20427
1428	20427
1429	20427
1430	20431
1432	20431
1433	20434
1435	20434
1436	20434
1438	20435
1439	20436
1440	20438
1442	20438
1443	20644
1445	20645
1446	20645
1448	20645
1449	20645
1451	20646
1452	20646
1454	20646
1455	20652
1457	20653
1458	20655
1460	20655
1461	20655
1463	20672
1464	20672
1466	20672
1468	20672
1469	20672
1471	20672
1472	20672
1474	20723
1475	20723
1476	20727
1478	20727
1479	20734
1481	20734
1482	20734
1483	20736
1485	20741
1486	20741
1488	20741
1490	20741
1491	20741
1493	20741
1494	20741
1496	20741
1497	20765
1499	20770
1500	20781
1502	20781
1503	20781
1505	20782
1506	20782
1508	20782
1509	20782
1511	20782
1512	20782
1514	20786
1515	20786
1516	20788
1518	20788
1519	20788
1521	20788
1522	20788
1523	20788
1525	20788
1526	20788
1528	20807
1530	20807
1531	20807
1533	20807
1534	20807
1535	20807
1537	20827
1538	20829
1540	20829
1541	20829
1543	20829
1544	20836
1546	20837
1547	20839
1548	20839
1550	20839
1552	20841
1553	20844
1555	20849
1556	20849
1558	20849
1559	20849
1560	20855
1562	20855
1563	20855
1565	20861
1566	20861
1568	21091
1569	21092
1570	21092
1572	21092
1573	21092
1575	21092
1576	21092
1578	21094
1579	21097
1581	21097
1582	21108
1584	21108
1585	21109
1587	21111
1589	21111
1590	21111
1592	21111
1593	21111
1595	21111
1596	21111
1598	21111
1599	21111
1601	21111
1602	21111
1604	21111
1605	21111
1607	21114
1608	21114
1610	21115
1611	21115
1613	21119
1614	21120
1616	21127
1617	21127
1619	21127
1620	21127
1622	21127
1623	21127
1625	21127
1627	21127
1628	21127
1630	21127
1632	21127
1633	21131
1635	21131
1636	21131
1638	21136
1639	21136
1641	21138
1643	21144
1644	21144
1646	21152
1647	21152
1649	21152
1651	21152
1652	21182
1654	21184
1655	21191
1657	21193
1658	21193
1660	21193
1661	21193
1663	21193
1664	21195
1666	21195
1667	21195
1669	21195
1670	21215
1672	21220
1673	21220
1675	21235
1676	21238
1677	21238
1679	21238
1680	21268
1682	21268
1683	21268
1685	21276
1686	21277
1688	21277
1689	21277
1691	21297
1692	21297
1694	21299
1695	21299
1697	21301
1699	21301
1700	21301
1701	21303
1703	21303
1704	21303
1706	21311
1707	21311
1708	21311
1710	21311
1711	21314
1713	21314
1714	21317
1716	21318
1718	21318
1719	21320
1721	21320
1722	21321
1724	21321
1725	21375
1727	21375
1729	21375
1730	21376
1732	21379
1733	21379
1735	21379
1736	21379
1738	21379
1739	21379
1741	21379
1743	21379
1744	21384
1746	21384
1748	21384
1749	21386
1751	21386
1752	21387
