0	7
1	538
2	625
3	1017
4	1044
5	2535
6	2535
7	2575
8	2575
9	2661
10	2734
11	2795
12	2880
13	2880
14	3023
15	3183
16	3188
17	3188
18	3191
19	3196
20	3197
21	3198
22	3209
23	3211
24	3216
25	3228
26	3232
27	3240
28	3240
29	3240
30	3273
31	3307
32	3315
33	3323
34	3323
35	3332
36	3411
37	3630
38	3632
39	3646
40	3646
41	3672
42	3673
43	3673
44	3673
45	3680
46	3681
47	3696
48	3719
49	3724
50	3724
51	3738
52	3739
53	3746
54	3799
55	3928
56	3928
57	4245
58	4356
59	4368
60	4368
61	4371
62	4373
63	4411
64	4413
65	4417
66	4553
67	4562
69	4589
70	4589
71	4891
72	4893
73	4893
74	4893
75	4930
76	4930
77	4930
78	4930
79	4930
80	4930
81	4932
82	4932
83	4933
84	4939
85	4939
86	4953
87	4953
88	4953
89	4953
90	4953
91	4953
92	4953
93	4953
94	5018
95	5018
96	5018
97	5018
98	5018
99	5032
100	5032
101	5056
102	5058
103	5058
104	5058
105	5126
106	5126
107	5128
108	5154
109	5154
110	5159
111	5159
112	5159
113	5159
114	5165
115	5240
116	5240
117	5240
119	5240
120	5240
121	5241
122	5241
123	5241
124	5244
125	5246
126	5246
127	5253
128	5253
129	5253
130	5254
131	5301
132	5301
133	5308
134	5316
135	5316
136	5316
137	5317
138	5317
139	5317
140	5317
141	5317
142	5327
143	5327
144	5327
145	5327
146	5327
147	5327
148	5327
149	5388
150	5388
151	5388
152	5395
153	5396
154	5396
155	5434
156	5434
157	5436
158	5436
160	5436
161	5436
162	5436
163	5441
164	5441
165	5442
166	5442
167	5442
168	5442
169	5442
170	5448
171	5467
172	5467
173	5513
174	5513
175	5513
176	5513
177	5513
178	5513
179	5513
180	5513
181	5513
182	5513
183	5523
184	5523
185	5531
186	5532
187	5532
188	5532
190	5532
191	5532
192	5532
193	5532
194	5588
195	5588
196	5588
197	5588
198	5590
199	5590
200	5594
201	5594
202	5594
203	5594
204	5716
205	5716
206	5716
207	5716
208	5716
209	7263
210	7263
211	7307
212	7403
213	7403
214	7416
215	7416
216	7454
218	7454
219	7459
220	7462
221	7462
222	7462
223	7462
224	7463
225	7483
226	7483
227	7483
228	7483
229	7483
230	7483
231	7483
232	7483
233	7483
234	7483
236	7483
237	7484
238	7484
239	7484
240	7484
241	7484
242	7484
243	7611
244	7611
245	7611
246	7611
247	7634
248	7634
249	7634
250	7634
251	7635
252	7635
253	7635
254	7635
255	7665
256	7665
257	7665
258	7665
260	7665
261	7665
262	7666
263	7666
264	7926
265	7931
266	7937
267	7937
268	7937
269	7938
270	7938
271	7938
272	7938
273	7938
274	7939
275	7939
276	7996
277	7996
279	7996
280	7996
281	7996
282	7996
283	7996
284	7996
285	7996
286	7996
287	7996
288	7996
289	8002
290	8002
291	8285
292	8285
293	8285
294	8285
295	8285
296	8285
297	8285
298	8288
299	8309
300	8323
302	8323
303	8323
304	8333
305	8333
306	8334
307	8334
308	8334
309	8334
310	8334
311	8341
312	8341
313	8341
314	8341
315	8341
316	8341
317	8341
318	8341
319	8341
320	8341
