0	23
1	659
2	809
3	809
4	990
5	990
6	1123
7	1137
8	1313
9	1533
10	1536
11	1536
12	1599
13	1627
14	1669
15	1677
16	1889
17	2421
18	2438
19	2446
20	2446
21	2462
22	2498
23	2624
24	2716
26	3038
27	3052
28	3077
29	3149
30	3182
31	3183
32	3190
33	3201
34	3209
35	3234
36	3280
37	3280
38	3298
39	3308
40	3308
41	3381
42	3381
44	3387
45	3387
46	3390
47	3390
48	3396
49	3397
50	3397
51	3400
52	3414
53	3456
54	3456
55	3471
56	3551
57	3565
58	3605
59	3605
60	3606
61	3615
62	3615
63	3617
64	3619
65	3702
66	3704
67	3753
68	3753
69	3754
70	3785
71	3853
72	3874
73	3874
74	3878
75	3878
76	3890
77	3904
78	3938
79	3938
80	3942
81	3949
82	3965
83	3967
84	3987
85	3998
86	4005
87	4035
88	4036
89	4093
90	4093
91	4141
92	4219
94	4223
95	4254
96	4299
97	4335
98	4390
99	4654
100	5156
101	5170
102	5209
103	5226
104	5258
105	5258
106	5262
107	5268
108	5297
109	5355
110	5357
111	5387
112	5389
113	5394
114	5399
115	5410
116	5419
117	5421
118	5425
119	5426
120	5439
121	5462
122	5591
123	5631
124	5634
125	5642
126	5656
127	5720
128	5720
130	5728
131	5774
132	5782
133	5793
134	5821
135	5830
136	5898
137	5905
138	5971
139	5975
140	6025
141	6026
142	6039
143	6049
144	6049
145	6049
146	6091
147	6121
148	6130
150	6145
151	6185
152	6943
153	6947
154	6947
155	6985
156	6994
157	7004
158	7205
159	7207
160	7207
161	7246
162	7248
163	7255
165	7776
166	7787
167	7798
168	7821
169	7838
170	7839
171	7848
172	7885
173	7924
174	7982
175	7988
176	8010
177	8016
178	8024
180	8038
181	8531
182	8554
183	8657
184	8658
185	8661
186	8662
187	8664
188	8670
189	8718
190	8754
192	8757
193	8759
194	8825
195	8842
196	8918
197	8919
198	8973
199	8995
200	9030
202	9036
203	9062
204	9070
205	9078
206	9090
207	9157
208	9202
209	9210
210	9233
211	9243
213	9252
214	9264
215	9308
216	9400
217	9416
218	9417
220	9428
221	9429
222	9434
223	9458
224	9509
225	9523
227	9552
228	9579
229	9619
230	9622
231	9645
232	9651
233	9661
235	9664
236	9670
237	9694
238	9698
239	9716
240	9787
242	9859
243	9859
244	9934
245	9944
246	9950
247	9957
248	9965
249	10004
251	10013
252	10019
253	10023
254	10074
256	10074
257	10135
258	10219
259	10246
260	10248
261	10252
263	10292
264	10302
265	10376
266	10411
268	10416
269	10532
270	10543
271	10595
272	10599
274	11781
275	11781
276	11785
277	11845
279	11845
280	11845
281	11938
282	11951
284	11971
285	11998
286	11999
287	12091
289	12116
290	12128
291	12288
292	12288
293	12288
295	12307
296	12311
297	12315
298	12315
299	12315
301	12320
302	12333
303	12333
304	12499
305	12499
306	12511
308	12513
309	12518
310	12532
311	12532
312	12564
313	12629
315	12650
316	12653
317	12680
318	12695
319	12727
321	12753
322	12786
323	12798
324	12805
326	12806
327	12807
328	12809
329	12809
330	12816
332	12819
333	12826
334	12838
335	12864
336	12864
338	12864
339	12919
340	12939
341	12947
343	12950
344	12950
345	12950
346	12957
348	12980
349	12999
350	12999
351	13011
353	13077
354	13237
355	13239
356	13257
358	13282
359	13354
360	13355
362	13364
363	13375
364	13413
365	13424
366	13424
367	13424
369	13424
370	13447
371	13469
373	13477
374	13489
375	13490
377	13504
378	13507
379	13542
380	13556
381	13656
383	13668
384	13677
385	13697
386	13705
388	13748
389	13763
390	13781
391	13794
393	13914
394	13920
395	13964
397	13992
398	13999
399	14014
400	14023
401	14046
403	14069
404	14075
405	14158
407	14169
408	14186
409	14194
410	14205
412	14252
413	14253
414	14260
415	14268
417	14277
418	14278
419	14279
420	14343
422	14350
423	14375
424	14382
425	14391
427	14426
428	14447
429	14454
431	14454
432	14454
433	14461
434	14461
436	14480
437	14487
438	14507
439	14507
441	14547
442	14548
443	14553
444	14570
446	14579
447	14585
448	14590
449	14590
451	14597
452	14718
453	14771
455	14783
456	14783
457	14805
459	14806
460	14820
461	14834
462	14843
464	14854
465	14921
466	14928
468	14949
469	14965
470	14972
472	14977
473	14978
474	14993
476	15021
477	15043
478	15051
479	15064
481	15089
482	15104
483	15111
485	15126
486	15138
487	15152
488	15171
490	15177
491	15181
492	15181
494	15236
495	15237
496	15258
498	15260
499	15272
500	15274
502	15280
503	15280
504	15341
505	15341
507	15347
508	15348
509	15351
510	15351
512	15420
513	15463
514	15466
515	16544
517	16556
518	16577
519	16577
521	16586
522	16597
523	16597
525	16895
526	16901
527	16901
528	16903
530	16908
531	16984
532	16985
534	16985
535	17270
536	17270
537	17270
539	17270
540	17274
541	17275
542	17277
544	17278
545	17278
547	17278
548	17280
549	17280
551	17284
552	17284
554	17286
555	17291
556	17341
557	17341
559	17430
560	17449
561	17465
563	17467
564	17469
565	17487
567	17489
568	17508
569	17510
571	17529
572	17583
573	17615
575	17615
576	17615
578	17627
579	17637
580	17641
582	17652
583	17661
584	17707
586	17713
587	17717
589	17743
590	17749
591	17760
592	17760
593	17765
595	17765
596	18091
598	18091
599	18091
600	18092
602	18101
603	18101
604	18105
605	18107
607	18109
608	18113
609	18123
611	18126
612	18134
614	18138
615	18143
616	18157
618	18182
619	18188
620	18194
622	18197
623	18229
625	18234
626	18406
627	18411
629	18411
630	18687
631	18687
633	18689
634	18690
636	18721
637	18736
638	18738
639	18742
641	19006
642	19017
643	19030
645	19042
646	19054
648	19055
649	19061
650	19093
652	19094
653	19094
654	19095
656	19106
657	19182
659	19182
660	19188
662	19189
663	19189
665	19202
666	19203
668	19211
669	19212
670	19214
672	19214
673	19262
675	19266
676	19273
677	19338
679	19401
680	19405
682	19409
683	19409
684	19421
686	19422
687	19424
689	19424
690	19424
691	19427
693	19432
694	19433
695	19437
697	19438
698	19439
700	19440
701	19441
702	19447
704	19453
705	19467
706	19471
708	19474
709	19480
711	19489
712	19490
713	19510
715	19511
716	19511
718	19513
719	19515
721	19515
722	19531
723	19549
725	19582
726	19586
728	19588
729	19588
730	19589
732	19589
733	19606
735	19607
736	19607
737	19665
739	19665
740	19665
742	19666
743	19679
744	19687
746	19687
747	19688
749	19702
750	19707
752	19707
753	19713
754	19754
756	19754
757	19768
759	19776
760	19792
762	19797
763	19797
764	19797
766	19804
767	19806
769	19811
770	19815
772	19820
773	19820
775	19820
776	19824
777	20216
779	20218
780	20255
781	20266
783	20267
784	20268
785	20269
787	20281
788	20281
790	20289
791	20289
792	20328
794	20332
795	20337
796	20340
798	20341
799	20348
801	20354
802	20358
